"editDistance","interaction","name","selected","shared interaction","shared name","treeDistance"
"2","edit distance","hVSMC-0013 to hVSMC-0061","false","edit distance","hVSMC-0013 to hVSMC-0061","39"
"2","edit distance","hVSMC-0013 to hVSMC-0060","false","edit distance","hVSMC-0013 to hVSMC-0060","32"
"2","edit distance","hVSMC-0013 to hVSMC-0058","false","edit distance","hVSMC-0013 to hVSMC-0058","32"
"7","edit distance","hVSMC-0013 to hVSMC-0057","false","edit distance","hVSMC-0013 to hVSMC-0057","20"
"2","edit distance","hVSMC-0013 to hVSMC-0055","false","edit distance","hVSMC-0013 to hVSMC-0055","48"
"6","edit distance","hVSMC-0013 to hVSMC-0053","false","edit distance","hVSMC-0013 to hVSMC-0053","14"
"2","edit distance","hVSMC-0013 to hVSMC-0052","false","edit distance","hVSMC-0013 to hVSMC-0052","36"
"2","edit distance","hVSMC-0013 to hVSMC-0051","false","edit distance","hVSMC-0013 to hVSMC-0051","11"
"2","edit distance","hVSMC-0013 to hVSMC-0050","false","edit distance","hVSMC-0013 to hVSMC-0050","8"
"9","edit distance","hVSMC-0013 to hVSMC-0047","false","edit distance","hVSMC-0013 to hVSMC-0047","38"
"2","edit distance","hVSMC-0013 to hVSMC-0046","false","edit distance","hVSMC-0013 to hVSMC-0046","8"
"3","edit distance","hVSMC-0013 to hVSMC-0042","false","edit distance","hVSMC-0013 to hVSMC-0042","39"
"2","edit distance","hVSMC-0013 to hVSMC-0031","false","edit distance","hVSMC-0013 to hVSMC-0031","40"
"6","edit distance","hVSMC-0013 to hVSMC-0030","false","edit distance","hVSMC-0013 to hVSMC-0030","38"
"8","edit distance","hVSMC-0013 to hVSMC-0029","false","edit distance","hVSMC-0013 to hVSMC-0029","37"
"5","edit distance","hVSMC-0013 to hVSMC-0028","false","edit distance","hVSMC-0013 to hVSMC-0028","38"
"8","edit distance","hVSMC-0013 to hVSMC-0027","false","edit distance","hVSMC-0013 to hVSMC-0027","34"
"2","edit distance","hVSMC-0013 to hVSMC-0025","false","edit distance","hVSMC-0013 to hVSMC-0025","8"
"7","edit distance","hVSMC-0013 to hVSMC-0022","false","edit distance","hVSMC-0013 to hVSMC-0022","15"
"4","edit distance","hVSMC-0013 to hVSMC-0020","false","edit distance","hVSMC-0013 to hVSMC-0020","35"
"8","edit distance","hVSMC-0013 to hVSMC-0019","false","edit distance","hVSMC-0013 to hVSMC-0019","36"
"4","edit distance","hVSMC-0013 to hVSMC-0017","false","edit distance","hVSMC-0013 to hVSMC-0017","39"
"4","edit distance","hVSMC-0013 to hVSMC-0016","false","edit distance","hVSMC-0013 to hVSMC-0016","19"
"7","edit distance","hVSMC-0013 to hVSMC-0015","false","edit distance","hVSMC-0013 to hVSMC-0015","34"
"7","edit distance","hVSMC-0012 to hVSMC-0400","false","edit distance","hVSMC-0012 to hVSMC-0400","36"
"5","edit distance","hVSMC-0012 to hVSMC-0372","false","edit distance","hVSMC-0012 to hVSMC-0372","10"
"2","edit distance","hVSMC-0012 to hVSMC-0340","false","edit distance","hVSMC-0012 to hVSMC-0340","12"
"5","edit distance","hVSMC-0012 to hVSMC-0332","false","edit distance","hVSMC-0012 to hVSMC-0332","26"
"3","edit distance","hVSMC-0012 to hVSMC-0328","false","edit distance","hVSMC-0012 to hVSMC-0328","10"
"3","edit distance","hVSMC-0012 to hVSMC-0327","false","edit distance","hVSMC-0012 to hVSMC-0327","12"
"3","edit distance","hVSMC-0012 to hVSMC-0317","false","edit distance","hVSMC-0012 to hVSMC-0317","2"
"3","edit distance","hVSMC-0012 to hVSMC-0312","false","edit distance","hVSMC-0012 to hVSMC-0312","4"
"7","edit distance","hVSMC-0012 to hVSMC-0296","false","edit distance","hVSMC-0012 to hVSMC-0296","26"
"2","edit distance","hVSMC-0012 to hVSMC-0295","false","edit distance","hVSMC-0012 to hVSMC-0295","12"
"6","edit distance","hVSMC-0012 to hVSMC-0294","false","edit distance","hVSMC-0012 to hVSMC-0294","10"
"3","edit distance","hVSMC-0012 to hVSMC-0292","false","edit distance","hVSMC-0012 to hVSMC-0292","8"
"5","edit distance","hVSMC-0012 to hVSMC-0282","false","edit distance","hVSMC-0012 to hVSMC-0282","4"
"7","edit distance","hVSMC-0012 to hVSMC-0275","false","edit distance","hVSMC-0012 to hVSMC-0275","10"
"3","edit distance","hVSMC-0012 to hVSMC-0272","false","edit distance","hVSMC-0012 to hVSMC-0272","42"
"3","edit distance","hVSMC-0012 to hVSMC-0270","false","edit distance","hVSMC-0012 to hVSMC-0270","6"
"3","edit distance","hVSMC-0012 to hVSMC-0264","false","edit distance","hVSMC-0012 to hVSMC-0264","9"
"6","edit distance","hVSMC-0012 to hVSMC-0260","false","edit distance","hVSMC-0012 to hVSMC-0260","10"
"2","edit distance","hVSMC-0012 to hVSMC-0252","false","edit distance","hVSMC-0012 to hVSMC-0252","20"
"2","edit distance","hVSMC-0012 to hVSMC-0251","false","edit distance","hVSMC-0012 to hVSMC-0251","30"
"7","edit distance","hVSMC-0012 to hVSMC-0250","false","edit distance","hVSMC-0012 to hVSMC-0250","10"
"4","edit distance","hVSMC-0012 to hVSMC-0249","false","edit distance","hVSMC-0012 to hVSMC-0249","8"
"3","edit distance","hVSMC-0012 to hVSMC-0242","false","edit distance","hVSMC-0012 to hVSMC-0242","12"
"2","edit distance","hVSMC-0012 to hVSMC-0236","false","edit distance","hVSMC-0012 to hVSMC-0236","6"
"6","edit distance","hVSMC-0012 to hVSMC-0228","false","edit distance","hVSMC-0012 to hVSMC-0228","10"
"2","edit distance","hVSMC-0012 to hVSMC-0215","false","edit distance","hVSMC-0012 to hVSMC-0215","8"
"6","edit distance","hVSMC-0012 to hVSMC-0213","false","edit distance","hVSMC-0012 to hVSMC-0213","9"
"5","edit distance","hVSMC-0012 to hVSMC-0209","false","edit distance","hVSMC-0012 to hVSMC-0209","8"
"3","edit distance","hVSMC-0012 to hVSMC-0207","false","edit distance","hVSMC-0012 to hVSMC-0207","41"
"6","edit distance","hVSMC-0012 to hVSMC-0204","false","edit distance","hVSMC-0012 to hVSMC-0204","4"
"5","edit distance","hVSMC-0012 to hVSMC-0203","false","edit distance","hVSMC-0012 to hVSMC-0203","24"
"3","edit distance","hVSMC-0012 to hVSMC-0202","false","edit distance","hVSMC-0012 to hVSMC-0202","12"
"2","edit distance","hVSMC-0012 to hVSMC-0201","false","edit distance","hVSMC-0012 to hVSMC-0201","40"
"6","edit distance","hVSMC-0012 to hVSMC-0196","false","edit distance","hVSMC-0012 to hVSMC-0196","8"
"3","edit distance","hVSMC-0012 to hVSMC-0191","false","edit distance","hVSMC-0012 to hVSMC-0191","20"
"4","edit distance","hVSMC-0012 to hVSMC-0182","false","edit distance","hVSMC-0012 to hVSMC-0182","4"
"2","edit distance","hVSMC-0012 to hVSMC-0178","false","edit distance","hVSMC-0012 to hVSMC-0178","8"
"6","edit distance","hVSMC-0012 to hVSMC-0176","false","edit distance","hVSMC-0012 to hVSMC-0176","8"
"6","edit distance","hVSMC-0012 to hVSMC-0172","false","edit distance","hVSMC-0012 to hVSMC-0172","8"
"5","edit distance","hVSMC-0012 to hVSMC-0163","false","edit distance","hVSMC-0012 to hVSMC-0163","10"
"6","edit distance","hVSMC-0012 to hVSMC-0156","false","edit distance","hVSMC-0012 to hVSMC-0156","4"
"5","edit distance","hVSMC-0012 to hVSMC-0153","false","edit distance","hVSMC-0012 to hVSMC-0153","12"
"6","edit distance","hVSMC-0012 to hVSMC-0149","false","edit distance","hVSMC-0012 to hVSMC-0149","30"
"4","edit distance","hVSMC-0012 to hVSMC-0148","false","edit distance","hVSMC-0012 to hVSMC-0148","36"
"5","edit distance","hVSMC-0012 to hVSMC-0142","false","edit distance","hVSMC-0012 to hVSMC-0142","14"
"6","edit distance","hVSMC-0012 to hVSMC-0141","false","edit distance","hVSMC-0012 to hVSMC-0141","8"
"6","edit distance","hVSMC-0012 to hVSMC-0139","false","edit distance","hVSMC-0012 to hVSMC-0139","8"
"2","edit distance","hVSMC-0012 to hVSMC-0137","false","edit distance","hVSMC-0012 to hVSMC-0137","40"
"2","edit distance","hVSMC-0012 to hVSMC-0130","false","edit distance","hVSMC-0012 to hVSMC-0130","39"
"5","edit distance","hVSMC-0012 to hVSMC-0120","false","edit distance","hVSMC-0012 to hVSMC-0120","12"
"6","edit distance","hVSMC-0012 to hVSMC-0117","false","edit distance","hVSMC-0012 to hVSMC-0117","18"
"2","edit distance","hVSMC-0012 to hVSMC-0116","false","edit distance","hVSMC-0012 to hVSMC-0116","9"
"2","edit distance","hVSMC-0012 to hVSMC-0108","false","edit distance","hVSMC-0012 to hVSMC-0108","24"
"6","edit distance","hVSMC-0012 to hVSMC-0103","false","edit distance","hVSMC-0012 to hVSMC-0103","10"
"6","edit distance","hVSMC-0012 to hVSMC-0102","false","edit distance","hVSMC-0012 to hVSMC-0102","8"
"2","edit distance","hVSMC-0012 to hVSMC-0101","false","edit distance","hVSMC-0012 to hVSMC-0101","22"
"2","edit distance","hVSMC-0012 to hVSMC-0099","false","edit distance","hVSMC-0012 to hVSMC-0099","42"
"5","edit distance","hVSMC-0012 to hVSMC-0097","false","edit distance","hVSMC-0012 to hVSMC-0097","4"
"3","edit distance","hVSMC-0012 to hVSMC-0090","false","edit distance","hVSMC-0012 to hVSMC-0090","0"
"2","edit distance","hVSMC-0012 to hVSMC-0089","false","edit distance","hVSMC-0012 to hVSMC-0089","6"
"2","edit distance","hVSMC-0012 to hVSMC-0088","false","edit distance","hVSMC-0012 to hVSMC-0088","41"
"6","edit distance","hVSMC-0012 to hVSMC-0086","false","edit distance","hVSMC-0012 to hVSMC-0086","42"
"6","edit distance","hVSMC-0012 to hVSMC-0085","false","edit distance","hVSMC-0012 to hVSMC-0085","8"
"4","edit distance","hVSMC-0012 to hVSMC-0083","false","edit distance","hVSMC-0012 to hVSMC-0083","34"
"6","edit distance","hVSMC-0012 to hVSMC-0076","false","edit distance","hVSMC-0012 to hVSMC-0076","34"
"2","edit distance","hVSMC-0012 to hVSMC-0073","false","edit distance","hVSMC-0012 to hVSMC-0073","12"
"5","edit distance","hVSMC-0012 to hVSMC-0070","false","edit distance","hVSMC-0012 to hVSMC-0070","12"
"6","edit distance","hVSMC-0012 to hVSMC-0067","false","edit distance","hVSMC-0012 to hVSMC-0067","26"
"2","edit distance","hVSMC-0012 to hVSMC-0065","false","edit distance","hVSMC-0012 to hVSMC-0065","20"
"6","edit distance","hVSMC-0012 to hVSMC-0064","false","edit distance","hVSMC-0012 to hVSMC-0064","10"
"5","edit distance","hVSMC-0012 to hVSMC-0061","false","edit distance","hVSMC-0012 to hVSMC-0061","7"
"5","edit distance","hVSMC-0012 to hVSMC-0060","false","edit distance","hVSMC-0012 to hVSMC-0060","8"
"6","edit distance","hVSMC-0012 to hVSMC-0058","false","edit distance","hVSMC-0012 to hVSMC-0058","8"
"5","edit distance","hVSMC-0012 to hVSMC-0057","false","edit distance","hVSMC-0012 to hVSMC-0057","34"
"6","edit distance","hVSMC-0012 to hVSMC-0055","false","edit distance","hVSMC-0012 to hVSMC-0055","28"
"2","edit distance","hVSMC-0012 to hVSMC-0053","false","edit distance","hVSMC-0012 to hVSMC-0053","42"
"6","edit distance","hVSMC-0012 to hVSMC-0052","false","edit distance","hVSMC-0012 to hVSMC-0052","10"
"5","edit distance","hVSMC-0012 to hVSMC-0051","false","edit distance","hVSMC-0012 to hVSMC-0051","35"
"6","edit distance","hVSMC-0012 to hVSMC-0050","false","edit distance","hVSMC-0012 to hVSMC-0050","34"
"5","edit distance","hVSMC-0012 to hVSMC-0047","false","edit distance","hVSMC-0012 to hVSMC-0047","16"
"5","edit distance","hVSMC-0012 to hVSMC-0046","false","edit distance","hVSMC-0012 to hVSMC-0046","36"
"3","edit distance","hVSMC-0012 to hVSMC-0042","false","edit distance","hVSMC-0012 to hVSMC-0042","3"
"5","edit distance","hVSMC-0012 to hVSMC-0031","false","edit distance","hVSMC-0012 to hVSMC-0031","4"
"3","edit distance","hVSMC-0012 to hVSMC-0030","false","edit distance","hVSMC-0012 to hVSMC-0030","6"
"5","edit distance","hVSMC-0012 to hVSMC-0029","false","edit distance","hVSMC-0012 to hVSMC-0029","13"
"1","edit distance","hVSMC-0012 to hVSMC-0028","false","edit distance","hVSMC-0012 to hVSMC-0028","2"
"5","edit distance","hVSMC-0012 to hVSMC-0027","false","edit distance","hVSMC-0012 to hVSMC-0027","14"
"6","edit distance","hVSMC-0012 to hVSMC-0025","false","edit distance","hVSMC-0012 to hVSMC-0025","36"
"2","edit distance","hVSMC-0012 to hVSMC-0022","false","edit distance","hVSMC-0012 to hVSMC-0022","37"
"3","edit distance","hVSMC-0012 to hVSMC-0020","false","edit distance","hVSMC-0012 to hVSMC-0020","7"
"2","edit distance","hVSMC-0012 to hVSMC-0019","false","edit distance","hVSMC-0012 to hVSMC-0019","22"
"2","edit distance","hVSMC-0012 to hVSMC-0017","false","edit distance","hVSMC-0012 to hVSMC-0017","1"
"4","edit distance","hVSMC-0012 to hVSMC-0016","false","edit distance","hVSMC-0012 to hVSMC-0016","39"
"2","edit distance","hVSMC-0012 to hVSMC-0015","false","edit distance","hVSMC-0012 to hVSMC-0015","12"
"6","edit distance","hVSMC-0012 to hVSMC-0013","false","edit distance","hVSMC-0012 to hVSMC-0013","38"
"3","edit distance","hVSMC-0011 to hVSMC-0400","false","edit distance","hVSMC-0011 to hVSMC-0400","34"
"2","edit distance","hVSMC-0011 to hVSMC-0372","false","edit distance","hVSMC-0011 to hVSMC-0372","10"
"7","edit distance","hVSMC-0011 to hVSMC-0340","false","edit distance","hVSMC-0011 to hVSMC-0340","12"
"3","edit distance","hVSMC-0011 to hVSMC-0332","false","edit distance","hVSMC-0011 to hVSMC-0332","24"
"6","edit distance","hVSMC-0011 to hVSMC-0328","false","edit distance","hVSMC-0011 to hVSMC-0328","10"
"6","edit distance","hVSMC-0011 to hVSMC-0327","false","edit distance","hVSMC-0011 to hVSMC-0327","10"
"5","edit distance","hVSMC-0011 to hVSMC-0317","false","edit distance","hVSMC-0011 to hVSMC-0317","10"
"6","edit distance","hVSMC-0011 to hVSMC-0312","false","edit distance","hVSMC-0011 to hVSMC-0312","10"
"3","edit distance","hVSMC-0011 to hVSMC-0296","false","edit distance","hVSMC-0011 to hVSMC-0296","22"
"7","edit distance","hVSMC-0011 to hVSMC-0295","false","edit distance","hVSMC-0011 to hVSMC-0295","12"
"1","edit distance","hVSMC-0011 to hVSMC-0294","false","edit distance","hVSMC-0011 to hVSMC-0294","10"
"6","edit distance","hVSMC-0011 to hVSMC-0292","false","edit distance","hVSMC-0011 to hVSMC-0292","12"
"2","edit distance","hVSMC-0011 to hVSMC-0282","false","edit distance","hVSMC-0011 to hVSMC-0282","8"
"3","edit distance","hVSMC-0011 to hVSMC-0275","false","edit distance","hVSMC-0011 to hVSMC-0275","4"
"6","edit distance","hVSMC-0011 to hVSMC-0272","false","edit distance","hVSMC-0011 to hVSMC-0272","38"
"6","edit distance","hVSMC-0011 to hVSMC-0270","false","edit distance","hVSMC-0011 to hVSMC-0270","10"
"6","edit distance","hVSMC-0011 to hVSMC-0264","false","edit distance","hVSMC-0011 to hVSMC-0264","13"
"2","edit distance","hVSMC-0011 to hVSMC-0260","false","edit distance","hVSMC-0011 to hVSMC-0260","4"
"5","edit distance","hVSMC-0011 to hVSMC-0252","false","edit distance","hVSMC-0011 to hVSMC-0252","18"
"7","edit distance","hVSMC-0011 to hVSMC-0251","false","edit distance","hVSMC-0011 to hVSMC-0251","30"
"3","edit distance","hVSMC-0011 to hVSMC-0250","false","edit distance","hVSMC-0011 to hVSMC-0250","12"
"7","edit distance","hVSMC-0011 to hVSMC-0249","false","edit distance","hVSMC-0011 to hVSMC-0249","12"
"6","edit distance","hVSMC-0011 to hVSMC-0242","false","edit distance","hVSMC-0011 to hVSMC-0242","10"
"7","edit distance","hVSMC-0011 to hVSMC-0236","false","edit distance","hVSMC-0011 to hVSMC-0236","10"
"2","edit distance","hVSMC-0011 to hVSMC-0228","false","edit distance","hVSMC-0011 to hVSMC-0228","4"
"7","edit distance","hVSMC-0011 to hVSMC-0215","false","edit distance","hVSMC-0011 to hVSMC-0215","8"
"2","edit distance","hVSMC-0011 to hVSMC-0213","false","edit distance","hVSMC-0011 to hVSMC-0213","1"
"2","edit distance","hVSMC-0011 to hVSMC-0209","false","edit distance","hVSMC-0011 to hVSMC-0209","0"
"5","edit distance","hVSMC-0011 to hVSMC-0207","false","edit distance","hVSMC-0011 to hVSMC-0207","35"
"2","edit distance","hVSMC-0011 to hVSMC-0204","false","edit distance","hVSMC-0011 to hVSMC-0204","4"
"4","edit distance","hVSMC-0011 to hVSMC-0203","false","edit distance","hVSMC-0011 to hVSMC-0203","24"
"4","edit distance","hVSMC-0011 to hVSMC-0202","false","edit distance","hVSMC-0011 to hVSMC-0202","14"
"7","edit distance","hVSMC-0011 to hVSMC-0201","false","edit distance","hVSMC-0011 to hVSMC-0201","34"
"2","edit distance","hVSMC-0011 to hVSMC-0196","false","edit distance","hVSMC-0011 to hVSMC-0196","0"
"7","edit distance","hVSMC-0011 to hVSMC-0191","false","edit distance","hVSMC-0011 to hVSMC-0191","22"
"2","edit distance","hVSMC-0011 to hVSMC-0182","false","edit distance","hVSMC-0011 to hVSMC-0182","4"
"7","edit distance","hVSMC-0011 to hVSMC-0178","false","edit distance","hVSMC-0011 to hVSMC-0178","12"
"2","edit distance","hVSMC-0011 to hVSMC-0176","false","edit distance","hVSMC-0011 to hVSMC-0176","0"
"2","edit distance","hVSMC-0011 to hVSMC-0172","false","edit distance","hVSMC-0011 to hVSMC-0172","0"
"2","edit distance","hVSMC-0011 to hVSMC-0163","false","edit distance","hVSMC-0011 to hVSMC-0163","16"
"2","edit distance","hVSMC-0011 to hVSMC-0156","false","edit distance","hVSMC-0011 to hVSMC-0156","4"
"7","edit distance","hVSMC-0011 to hVSMC-0153","false","edit distance","hVSMC-0011 to hVSMC-0153","10"
"2","edit distance","hVSMC-0011 to hVSMC-0149","false","edit distance","hVSMC-0011 to hVSMC-0149","26"
"1","edit distance","hVSMC-0011 to hVSMC-0148","false","edit distance","hVSMC-0011 to hVSMC-0148","34"
"8","edit distance","hVSMC-0011 to hVSMC-0142","false","edit distance","hVSMC-0011 to hVSMC-0142","12"
"2","edit distance","hVSMC-0011 to hVSMC-0141","false","edit distance","hVSMC-0011 to hVSMC-0141","0"
"2","edit distance","hVSMC-0011 to hVSMC-0139","false","edit distance","hVSMC-0011 to hVSMC-0139","0"
"7","edit distance","hVSMC-0011 to hVSMC-0137","false","edit distance","hVSMC-0011 to hVSMC-0137","34"
"5","edit distance","hVSMC-0011 to hVSMC-0130","false","edit distance","hVSMC-0011 to hVSMC-0130","37"
"8","edit distance","hVSMC-0011 to hVSMC-0120","false","edit distance","hVSMC-0011 to hVSMC-0120","10"
"8","edit distance","hVSMC-0011 to hVSMC-0117","false","edit distance","hVSMC-0011 to hVSMC-0117","14"
"7","edit distance","hVSMC-0011 to hVSMC-0116","false","edit distance","hVSMC-0011 to hVSMC-0116","13"
"7","edit distance","hVSMC-0011 to hVSMC-0108","false","edit distance","hVSMC-0011 to hVSMC-0108","26"
"2","edit distance","hVSMC-0011 to hVSMC-0103","false","edit distance","hVSMC-0011 to hVSMC-0103","4"
"2","edit distance","hVSMC-0011 to hVSMC-0102","false","edit distance","hVSMC-0011 to hVSMC-0102","0"
"6","edit distance","hVSMC-0011 to hVSMC-0101","false","edit distance","hVSMC-0011 to hVSMC-0101","22"
"7","edit distance","hVSMC-0011 to hVSMC-0099","false","edit distance","hVSMC-0011 to hVSMC-0099","36"
"2","edit distance","hVSMC-0011 to hVSMC-0097","false","edit distance","hVSMC-0011 to hVSMC-0097","4"
"7","edit distance","hVSMC-0011 to hVSMC-0090","false","edit distance","hVSMC-0011 to hVSMC-0090","8"
"7","edit distance","hVSMC-0011 to hVSMC-0089","false","edit distance","hVSMC-0011 to hVSMC-0089","10"
"6","edit distance","hVSMC-0011 to hVSMC-0088","false","edit distance","hVSMC-0011 to hVSMC-0088","35"
"2","edit distance","hVSMC-0011 to hVSMC-0086","false","edit distance","hVSMC-0011 to hVSMC-0086","36"
"2","edit distance","hVSMC-0011 to hVSMC-0085","false","edit distance","hVSMC-0011 to hVSMC-0085","0"
"2","edit distance","hVSMC-0011 to hVSMC-0083","false","edit distance","hVSMC-0011 to hVSMC-0083","34"
"2","edit distance","hVSMC-0011 to hVSMC-0076","false","edit distance","hVSMC-0011 to hVSMC-0076","34"
"5","edit distance","hVSMC-0011 to hVSMC-0073","false","edit distance","hVSMC-0011 to hVSMC-0073","14"
